
27,0.5901049765586853,0.13929429918527603,0.002485719119736858,SaltAndPepper(p=0.5, amount=0.16)
28,0.6037243100643158,0.18501423996686936,0.002388236949212524,SaltAndPepper(p=0.5, amount=0.16)
29,0.6053382309913635,0.13385176318883896,0.0022903105082576663,SaltAndPepper(p=0.5, amount=0.16)
30,0.6110029660701751,0.13977428990602495,0.0021919164527704348,SaltAndPepper(p=0.5, amount=0.16)
31,0.624147652721405,0.14312423795461654,0.0020930289784861405,SaltAndPepper(p=0.5, amount=0.16)
32,0.62727438955307,0.16654141950607299,0.001993619417846922,SaltAndPepper(p=0.5, amount=0.16)
33,0.6295410134315491,0.1422579002380371,0.0018936557445826967,SaltAndPepper(p=0.5, amount=0.16)
34,0.6338921961784363,0.1512147231698036,0.0017931019581530385,SaltAndPepper(p=0.5, amount=0.16)
35,0.6417785287380219,0.1325993451476097,0.0016919173095082494,SaltAndPepper(p=0.5, amount=0.16)
36,0.6459833655357361,0.1628180470466614,0.0015900553138349974,SaltAndPepper(p=0.5, amount=0.16)
37,0.6458076033592224,0.1458165916800499,0.0014874624720778262,SaltAndPepper(p=0.5, amount=0.16)
38,0.6508922326564789,0.16321244710683822,0.0013840765859838176,SaltAndPepper(p=0.5, amount=0.16)
39,0.6554232189178467,0.16167064362764358,0.0012798244922073102,SaltAndPepper(p=0.5, amount=0.16)
40,0.657507279253006,0.1576632279753685,0.0011746189430880188,SaltAndPepper(p=0.5, amount=0.16)
41,0.6598036056518555,0.1491580253839493,0.0010683541932226925,SaltAndPepper(p=0.5, amount=0.16)
42,0.6632405443191528,0.14863873571157454,0.0009608995471851452,SaltAndPepper(p=0.5, amount=0.16)
43,0.6668057583332062,0.15331729620695114,0.0008520895446665837,SaltAndPepper(p=0.5, amount=0.16)
44,0.6672852241039277,0.1501553725004196,0.0007417082774876436,SaltAndPepper(p=0.5, amount=0.16)
45,0.670436789894104,0.15916023629903794,0.0006294627058970835,SaltAndPepper(p=0.5, amount=0.16)
46,0.6713304785728454,0.15068078774213792,0.0005149333174180893,SaltAndPepper(p=0.5, amount=0.16)
47,0.6728558299541474,0.15628018671274185,0.0003974716243773811,SaltAndPepper(p=0.5, amount=0.16)
48,0.6745029628753663,0.15614237195253372,0.0002759459322922432,SaltAndPepper(p=0.5, amount=0.16)
49,0.67579666929245,0.16142972606420516,0.0001478757636628315,SaltAndPepper(p=0.5, amount=0.16)
